date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
06-2014,13.652991628466498,4,3.5,8.273846932784508,10.521965064759044,2.0,0,0,3,10,8.273846932784508,0,1996,1996,98053,47.6316,-121.988,2550,32647
09-2014,12.211060187041213,3,1.0,6.866933284461882,9.633841842570446,1.0,0,0,4,7,6.866933284461882,0,1963,1963,98022,47.238,-122.039,1930,51400
01-2015,13.120361374733656,2,1.5,7.3395376954076745,8.787067645218054,2.0,0,0,3,7,7.3395376954076745,0,1980,1980,98133,47.7189,-122.353,1470,6552
04-2015,12.66032791780777,4,2.5,7.585788821732034,8.554488976159934,2.0,0,0,3,7,7.585788821732034,0,2002,2002,98059,47.515,-122.164,1840,5564
08-2014,13.142067960678665,3,2.5,7.539027055823995,8.448485993406447,2.0,0,0,3,8,7.539027055823995,0,1993,1993,98029,47.5666,-121.999,2060,4668
02-2015,12.564795491086207,3,2.75,7.600902459542082,8.764834214330834,1.0,0,0,3,8,7.138866999945524,740,1964,1964,98178,47.5066,-122.259,2130,6510
07-2014,13.287877815881902,3,2.5,7.595889917718538,9.027018314848645,2.0,0,0,4,8,7.177782416195197,680,1997,1997,98034,47.705,-122.201,2450,10606
09-2014,12.691580461311874,4,1.0,7.24422751560335,9.146761390333312,1.5,0,0,4,6,7.24422751560335,0,1948,1948,98106,47.5166,-122.361,1600,8432
08-2014,13.345506928718539,4,2.5,8.06777619577889,10.233007103729488,2.0,0,0,3,9,8.06777619577889,0,1997,1997,98010,47.3425,-122.03,2810,28619
11-2014,12.842649474601725,3,1.5,6.907755278982137,8.84130362048157,1.0,0,0,3,7,6.907755278982137,0,1947,1947,98125,47.7144,-122.319,1000,6947
06-2014,12.388185847286392,3,1.75,7.4205789054108005,8.83927669058535,1.0,0,0,3,7,7.064759027791802,500,1978,1978,98023,47.2975,-122.38,1740,7000
11-2014,13.217673557208654,4,2.0,7.649692623711514,8.411832675758411,1.0,0,0,5,7,6.966024187106113,1040,1924,1924,98105,47.6699,-122.317,1920,3900
04-2015,12.691580461311874,2,1.0,6.917705609835305,8.729073550451737,1.0,0,0,3,6,6.917705609835305,0,1903,1903,98118,47.5532,-122.28,1560,6180
06-2014,13.630385073837585,4,2.5,7.615791072035833,8.270013062273787,1.5,0,0,4,7,7.396335293800808,400,1926,1926,98103,47.6547,-122.34,2000,3905
12-2014,12.425208175446844,3,1.0,6.993932975223189,9.239510749275963,1.0,0,0,4,6,6.993932975223189,0,1950,1950,98028,47.7743,-122.26,1910,10296
01-2015,13.089840185698769,4,1.75,7.799753318287247,9.72495879398087,1.0,0,0,3,7,7.237059026124737,1050,1976,1976,98072,47.7406,-122.11,1390,11600
11-2014,12.886641043883259,4,3.0,7.824046010856292,8.744806737401898,2.0,0,0,3,9,7.824046010856292,0,2002,2002,98092,47.3325,-122.168,2700,7200
11-2014,13.641038116113718,4,2.5,8.13739583005665,8.917578753781104,2.0,0,0,3,9,8.13739583005665,0,2002,2002,98074,47.6388,-122.064,3080,8031
11-2014,13.541073712262515,4,2.5,7.955074273262696,9.305650551780507,2.0,0,0,3,8,7.955074273262696,0,1998,1998,98052,47.6759,-122.161,1720,11000
05-2015,13.527828485512494,4,1.5,7.615791072035833,8.101677747454572,1.5,0,0,4,8,7.333023014386481,500,1927,1927,98116,47.5855,-122.383,2610,5400
04-2015,14.914122846632385,5,3.75,8.431635303054591,9.329455852866344,2.0,0,0,4,11,8.146129510025405,1140,1927,1927,98112,47.6389,-122.288,3870,8996
09-2014,12.994530005894443,3,2.5,7.709756864454165,8.66561319653451,2.0,0,0,3,7,7.709756864454165,0,2004,2004,98065,47.5308,-121.847,2230,6088
12-2014,13.124361380067002,2,1.75,7.501082124259871,8.925720273560222,1.0,0,0,3,8,7.064759027791802,640,1962,1980,98027,47.5695,-122.087,2090,7523
09-2014,13.513053199930338,6,4.5,8.294049640102028,8.922658299524402,2.0,0,0,3,7,8.294049640102028,0,1978,1978,98122,47.6146,-122.306,1380,6298
09-2014,13.438122572428,3,1.75,7.306531398939505,9.692766521220475,1.0,0,0,5,8,7.306531398939505,0,1958,1958,98005,47.5919,-122.175,2070,16200
06-2014,13.820498099475314,4,4.5,8.348774539791274,12.556768248787629,2.0,0,0,4,11,8.348774539791274,0,1985,1985,98074,47.6118,-122.024,2870,14576
09-2014,13.795307850646754,4,1.75,7.659171367666058,8.294049640102028,1.5,0,0,4,8,7.560080465021827,200,1929,1929,98105,47.6601,-122.275,2300,4000
09-2014,12.524526376648708,3,1.5,6.937314081223682,8.879611609982035,1.0,0,0,4,7,6.937314081223682,0,1968,1968,98056,47.5069,-122.189,1330,7262
05-2014,12.675920012567607,4,1.75,7.745002803515839,8.992806059426483,1.0,0,0,4,7,7.408530566894626,660,1976,1976,98058,47.4569,-122.165,1790,8086
03-2015,13.013663960480988,3,2.25,7.512071245835466,8.980046316633132,2.0,0,0,3,8,7.512071245835466,0,1985,1985,98028,47.7466,-122.249,2100,8070
06-2014,12.987688474077727,5,2.0,7.659171367666058,11.831851811661155,1.5,0,0,3,7,7.659171367666058,0,1913,1913,98070,47.4558,-122.507,2120,157123
11-2014,12.706847933442663,4,1.5,7.824046010856292,9.153558357877198,1.0,0,0,4,7,7.1308988302963465,1250,1966,1966,98106,47.5212,-122.339,1640,9490
12-2014,12.80765263256463,3,2.5,7.8119734296220225,8.948975607841776,2.0,0,0,4,8,7.8119734296220225,0,1990,1990,98031,47.4096,-122.17,2400,7700
11-2014,12.70381302974751,2,1.0,6.84587987526405,8.948975607841776,1.0,0,0,4,6,6.84587987526405,0,1916,1916,98133,47.7067,-122.354,1290,7375
06-2014,13.432051530118724,5,2.75,8.089482474360754,9.367344120785848,1.0,0,0,3,8,7.396335293800808,1630,1964,1964,98008,47.6169,-122.104,2860,11700
05-2014,13.24634935718532,3,2.25,7.414572881350589,9.224243277145174,1.0,0,0,4,8,7.222566018822171,290,1980,1980,98052,47.6889,-122.128,2100,10125
10-2014,13.70736839934457,4,3.0,8.382518288089635,12.291708910820269,2.0,0,0,3,10,8.382518288089635,0,1984,1984,98053,47.6573,-122.034,2430,35096
12-2014,13.51169910358261,3,2.5,7.8709295967551425,9.117347505127018,2.0,0,0,3,9,7.8709295967551425,0,1995,1995,98052,47.6972,-122.116,2620,9067
04-2015,12.128111104060462,3,1.75,7.313220387090301,8.961879012677683,1.0,0,0,3,7,7.313220387090301,0,1968,1968,98092,47.3141,-122.192,1490,7800
03-2015,13.005829561148378,2,1.0,6.813444599510896,8.881836305004146,1.0,0,1,4,7,6.721425700790643,80,1936,1936,98136,47.5145,-122.39,1700,7200
03-2015,12.072541252905651,3,1.75,7.265429723253953,8.501063809486354,1.0,0,0,2,6,7.265429723253953,0,1957,1957,98118,47.5388,-122.275,1550,5646
11-2014,12.66032791780777,2,1.0,6.802394763324311,9.054388070202297,1.0,0,0,3,6,6.633318433280377,140,1941,1941,98136,47.5148,-122.386,1500,8556
06-2014,13.005829561148378,4,1.75,7.1308988302963465,8.909235279192261,1.0,0,0,5,6,7.1308988302963465,0,1959,1959,98008,47.62,-122.12,990,7600
08-2014,14.151982794585487,5,3.0,8.25582842728183,9.615138591096644,1.0,0,0,4,9,7.736307096548285,1560,1964,1964,98004,47.6425,-122.218,3010,15001
11-2014,13.632188500836737,4,2.5,8.146129510025405,10.465956409453957,2.0,0,0,3,10,8.146129510025405,0,1987,1987,98052,47.7302,-122.106,3110,35894
07-2014,13.55563818615176,4,3.5,8.281470857895167,9.41897923708751,2.0,0,0,3,10,8.281470857895167,0,2001,2001,98065,47.5414,-121.869,3920,11086
05-2014,12.323855681186558,4,1.5,7.575584651557793,9.438192819018127,1.5,0,0,3,6,7.575584651557793,0,1939,1939,98188,47.4364,-122.282,1950,9178
09-2014,12.873773804758644,3,2.5,7.438383530044307,8.763428073953845,2.0,0,0,3,7,7.438383530044307,0,2003,2003,98065,47.5333,-121.87,1700,4444
08-2014,12.983101310070822,3,2.5,7.7706452341291765,8.71308886823731,2.0,0,0,3,7,7.7706452341291765,0,2004,2004,98065,47.5288,-121.846,2690,6152
03-2015,13.64709190633931,3,1.75,7.3777589082278725,7.839131648274333,2.0,0,0,3,7,7.3777589082278725,0,1929,1929,98102,47.6447,-122.327,1660,1750
07-2014,14.077874822431765,4,1.75,8.308938252595778,8.612503371220562,2.0,0,0,5,9,7.886081401775745,1400,1924,1924,98102,47.6437,-122.321,3320,5500
07-2014,12.765688433465597,3,2.25,7.186901020411631,7.493317248862145,2.0,0,0,3,8,6.99117688712121,235,2005,2005,98144,47.5976,-122.298,1690,2025
07-2014,12.429216196844383,3,1.75,7.038783541388542,9.249561085129464,1.0,0,0,4,7,7.038783541388542,0,1983,1983,98003,47.2598,-122.311,1280,9800
04-2015,12.821258284620408,2,1.5,7.154615356913663,7.647786045440933,2.0,0,0,3,7,6.984716320118266,200,2007,2007,98144,47.5872,-122.308,1340,7452
07-2014,13.527828485512494,4,2.5,8.03268487596762,8.423541635334782,2.5,0,0,3,8,8.03268487596762,0,2008,2008,98052,47.7066,-122.112,2750,4929
08-2014,12.994416363073707,2,1.75,7.098375638590786,8.006367567650246,1.0,0,0,5,7,6.813444599510896,300,1906,1906,98117,47.6789,-122.365,1260,3000
11-2014,12.886641043883259,4,1.75,7.575584651557793,9.23200401161221,1.0,0,0,3,7,7.575584651557793,0,1962,1962,98133,47.7492,-122.336,1500,9099
08-2014,12.834681304952548,4,1.0,7.27931883541462,8.827614750837508,1.5,0,0,3,6,7.27931883541462,0,1947,1947,98133,47.7061,-122.347,1450,6820
05-2014,12.479909311159902,3,2.25,7.371489295214277,8.955190024526887,2.0,0,0,4,7,7.371489295214277,0,1991,1991,98003,47.2857,-122.3,1590,7606
12-2014,12.128111104060462,3,1.0,7.122866658599083,9.12674134809987,1.5,0,0,4,7,7.122866658599083,0,1959,1959,98032,47.37,-122.297,1170,8970
02-2015,13.122363377404328,3,1.0,7.272398392570047,10.902555710867851,1.0,0,0,3,7,6.672032945461067,650,1974,1974,98075,47.591,-122.01,2690,40518
09-2014,13.732128949025222,4,2.5,8.151909872940905,9.214830277249035,2.0,0,0,3,10,8.151909872940905,0,1993,1993,98027,47.554,-122.095,4370,12359
10-2014,13.74937075545973,7,3.75,8.536995818712418,9.989756987688304,2.0,0,0,3,10,8.199738960630786,1460,2001,2001,98075,47.595,-122.04,3350,10005
05-2014,14.22097566607244,3,1.75,7.795646536334594,9.45383541953829,1.0,0,2,4,8,7.200424892944957,1090,1952,1952,98004,47.6201,-122.209,2930,12450
10-2014,13.9108207377686,3,2.25,7.791522819150732,8.881836305004146,1.0,0,0,3,8,7.258412150595307,1000,1948,1948,98115,47.6867,-122.275,2500,7200
01-2015,12.417143615610113,3,2.5,7.31986492980897,9.294221855956884,1.0,0,0,3,7,7.047517221357296,360,1990,1990,98003,47.3482,-122.3,1810,9916
04-2015,12.575910575995186,3,1.0,7.090076835776092,8.617038526385954,1.0,0,0,2,7,7.090076835776092,0,1947,1947,98115,47.6981,-122.325,1580,7200
06-2014,12.977337605354071,3,2.5,7.7142311448490855,8.763428073953845,2.0,0,0,3,7,7.7142311448490855,0,2002,2002,98065,47.5356,-121.881,2610,5128
03-2015,13.42984807715229,3,1.75,7.533693709848633,8.371010681238156,1.0,0,0,4,7,6.877296071497429,900,1920,1920,98103,47.6663,-122.357,1810,3900
05-2014,13.286181462633724,3,1.0,7.01211529430638,8.699514748210191,1.5,0,0,5,7,7.01211529430638,0,1932,1932,98199,47.6496,-122.403,1420,6000
12-2014,13.53639171617298,4,2.0,8.07402621612406,9.035986984831405,1.5,0,0,5,7,7.620705086838262,1170,1914,1914,98136,47.5322,-122.391,2540,6458
04-2015,13.19310139190967,3,1.75,7.644919344958857,9.094929520464856,1.0,0,0,3,8,7.114769448366463,860,1975,1975,98034,47.7149,-122.222,2310,10695
07-2014,13.199324418540456,3,2.25,7.1853870155804165,7.495541943884256,2.0,0,0,3,7,7.1853870155804165,0,1994,1994,98122,47.6081,-122.289,2010,4500
04-2015,12.86099861326992,3,1.75,7.200424892944957,8.25582842728183,1.0,0,0,4,7,7.200424892944957,0,1960,1960,98125,47.7134,-122.292,1540,7645
09-2014,13.091904169919621,3,1.0,6.927557906278317,8.719317375506371,1.0,0,0,3,7,6.927557906278317,0,1941,1941,98115,47.6787,-122.285,2370,6695
09-2014,12.388394202324129,3,2.0,7.106606137727303,9.778604370389438,1.0,0,0,4,7,7.106606137727303,0,1980,1980,98059,47.4712,-122.1,1990,17652
03-2015,12.93723789327764,3,2.0,7.106606137727303,9.778604370389438,1.0,0,0,4,7,7.106606137727303,0,1980,1980,98059,47.4712,-122.1,1990,17652
11-2014,13.217673557208654,3,2.0,7.237059026124737,7.89655270164304,1.5,0,0,5,7,7.237059026124737,0,1915,1915,98117,47.6783,-122.366,1440,2900
09-2014,14.04662227892766,4,2.0,7.996317231796746,8.594154232552366,2.5,0,0,4,9,7.996317231796746,0,1900,1900,98112,47.6235,-122.309,2500,5040
07-2014,12.971540487669746,2,2.0,7.272398392570047,12.269085002671698,2.0,0,0,4,7,7.272398392570047,0,1990,1990,98070,47.3604,-122.457,1630,161172
11-2014,12.936033799212835,2,1.75,7.346010209913293,8.356319965828153,1.0,0,3,3,7,6.721425700790643,720,1953,1953,98136,47.5274,-122.384,1920,5100
01-2015,12.80765263256463,4,2.5,7.55171221535131,9.011889433252344,2.0,0,0,5,7,7.55171221535131,0,1999,1999,98010,47.3107,-122.001,1560,12426
12-2014,12.456831363877356,4,1.5,7.24422751560335,9.047821442478408,2.0,0,0,3,7,7.24422751560335,0,1975,1975,98001,47.3314,-122.275,1580,7650
06-2014,12.948009990259552,3,2.5,7.668561108015897,8.2482674474469,2.0,0,0,3,8,7.668561108015897,0,2005,2005,98029,47.5541,-121.995,2860,3841
09-2014,12.733740636991278,3,1.75,7.1853870155804165,9.153770020487789,1.0,0,0,5,7,7.1853870155804165,0,1943,1943,98166,47.4557,-122.348,1320,8315
04-2015,13.329377546788654,3,1.75,7.8709295967551425,9.021598247379305,1.0,0,0,4,7,7.1929342212158,1290,1948,1948,98177,47.7235,-122.359,1530,8160
12-2014,12.652359748158593,4,0.5,7.7406644019172415,8.62515033292133,2.0,0,0,3,8,7.7406644019172415,0,1996,1996,98092,47.3285,-122.168,1820,6371
05-2014,13.148031124152906,4,2.5,7.600902459542082,8.64541048921699,2.0,0,0,3,8,7.600902459542082,0,1996,1996,98028,47.7443,-122.22,2210,7066
01-2015,13.661776458022231,4,2.75,7.992944547318106,8.525161361065415,2.0,0,3,3,9,7.700747794511798,750,1952,1993,98116,47.5747,-122.408,2270,5500
12-2014,13.87377946608825,3,2.75,7.90100705199242,10.014268351879487,1.5,0,1,4,10,7.90100705199242,0,1977,1977,98040,47.5706,-122.209,3390,15682
07-2014,13.279367126213993,3,1.75,7.461640392208575,9.159047077588632,1.0,0,3,4,8,7.047517221357296,590,1958,1958,98146,47.4919,-122.365,2110,9450
10-2014,12.767115985456782,2,2.5,7.478734825567875,8.507142855562735,1.0,0,0,3,7,7.478734825567875,0,2003,2003,98038,47.3497,-122.025,1770,4500
10-2014,12.2783933071098,3,2.0,7.162397497355718,9.139059169971219,1.0,0,0,3,7,7.162397497355718,0,1947,1947,98168,47.4811,-122.325,1650,7300
06-2014,12.994530005894443,4,2.0,7.27931883541462,9.035986984831405,1.5,0,0,4,7,7.27931883541462,0,1962,1962,98034,47.7285,-122.24,1450,7440
04-2015,12.506177237980511,3,2.25,7.258412150595307,8.961879012677683,1.0,0,0,4,7,7.029972911706386,290,1985,1985,98042,47.3598,-122.157,1460,7800
10-2014,12.86099861326992,3,0.75,7.1929342212158,8.856518497019858,1.0,0,0,5,7,7.1929342212158,0,1924,1924,98126,47.5377,-122.376,1410,5802
11-2014,13.442270597150847,3,1.75,7.473069088032197,8.324821298768782,1.5,0,3,4,7,7.473069088032197,0,1927,1927,98103,47.6748,-122.352,1760,4000
05-2014,13.458835614025542,3,1.75,7.605890001053122,8.498010371999463,1.0,0,0,5,7,7.114769448366463,780,1912,1912,98122,47.6105,-122.309,2210,1834
08-2014,13.279367126213993,5,2.0,7.847762537473608,9.57962547262959,1.0,0,0,3,8,7.154615356913663,1280,1960,1960,98006,47.5547,-122.178,2200,10267
02-2015,12.901716706288706,2,1.5,7.138866999945524,7.872836175025724,2.0,0,0,4,7,7.138866999945524,0,1983,1983,98052,47.6747,-122.151,1260,2625
03-2015,13.39239051461739,4,2.25,7.791522819150732,8.952217101765946,1.0,0,0,4,8,7.5443321080536885,530,1972,1972,98052,47.6287,-122.093,1740,7944
06-2014,12.666657052859417,3,1.0,6.917705609835305,8.594154232552366,1.0,0,0,3,6,6.917705609835305,0,1959,1959,98144,47.5746,-122.293,960,5400
05-2015,13.122363377404328,4,2.5,7.478734825567875,9.006386515055114,1.5,0,0,4,6,7.478734825567875,0,1970,1993,98034,47.719,-122.173,1460,7360
10-2014,12.660210450591306,2,1.0,6.7912214627261855,8.756210091886738,1.0,0,0,3,6,6.7912214627261855,0,1943,1943,98103,47.6975,-122.357,1490,6350
10-2014,13.480037821676145,3,1.5,7.4205789054108005,8.52912176228151,2.0,0,2,5,7,7.4205789054108005,0,1925,1925,98126,47.5671,-122.379,1670,5118
10-2014,12.542544882151386,3,2.25,7.215239978730097,9.169518377455928,2.0,0,0,3,7,7.215239978730097,0,1992,1992,98045,47.4687,-121.749,1200,10400
06-2014,13.182517300224076,3,2.5,7.659171367666058,9.183585634667363,2.0,0,0,3,9,7.659171367666058,0,1988,1988,98011,47.7374,-122.219,2490,8763
09-2014,13.332624302887524,3,2.5,7.554858521040676,8.409162447202533,2.0,0,0,3,8,7.554858521040676,0,1998,1998,98007,47.6176,-122.14,1530,3696
10-2014,12.994530005894443,4,1.0,7.299797366758161,8.930626469173578,1.5,0,0,3,7,7.299797366758161,0,1940,1940,98177,47.7079,-122.358,1480,7560
07-2014,11.84939770159144,3,1.0,6.993932975223189,9.221675881639928,1.0,0,0,4,7,6.993932975223189,0,1955,1955,98002,47.2975,-122.223,1380,7800
02-2015,13.401509118833824,4,1.75,7.4205789054108005,9.482274087459825,1.0,0,0,5,8,7.4205789054108005,0,1973,1973,98052,47.6315,-122.101,2360,12500
04-2015,13.454540689742661,4,1.75,7.4205789054108005,9.482274087459825,1.0,0,0,5,8,7.4205789054108005,0,1973,1973,98052,47.6315,-122.101,2360,12500
06-2014,13.993656743347747,5,2.75,8.202482446576537,9.495293724856706,2.0,0,0,5,9,7.919356190660617,900,1969,1969,98040,47.5497,-122.228,2900,11568
09-2014,13.190022025878143,4,2.0,7.585788821732034,8.164794804244766,1.0,0,0,5,8,6.937314081223682,940,1969,1969,98115,47.6873,-122.314,1650,4275
03-2015,12.910407015480683,2,2.0,7.1853870155804165,8.026170194946426,1.5,0,0,4,6,7.1853870155804165,0,1910,1910,98118,47.5643,-122.284,1410,3264
11-2014,12.89043132005704,3,1.0,7.444248649496705,8.53895468319775,1.0,0,0,3,7,7.003065458786462,610,1954,1954,98126,47.5256,-122.379,1310,5110
03-2015,13.017002861746503,3,2.25,7.461640392208575,9.157783121237507,1.0,0,0,4,8,7.07326971745971,560,1977,1977,98056,47.5339,-122.174,1880,8615
01-2015,13.312983737012978,3,3.25,7.696212639346407,7.783224016336037,2.0,0,0,3,8,7.461640392208575,460,1988,1988,98119,47.6325,-122.371,2200,3600
09-2014,13.457406021215947,3,2.0,7.605890001053122,8.371010681238156,2.0,0,2,3,9,7.605890001053122,0,1999,1999,98118,47.5153,-122.256,1640,5225
06-2014,13.5985975564007,3,3.0,8.271292652979412,9.853404052368141,2.0,0,0,3,11,8.271292652979412,0,1985,1985,98014,47.6953,-121.914,1860,15001
02-2015,11.957611286231675,1,0.75,6.152732694704104,9.615805480084347,1.0,0,0,3,4,6.152732694704104,0,1947,1947,98014,47.6554,-121.908,1730,22500
03-2015,13.296316684527767,4,2.5,7.753623546559746,8.862766742283796,1.0,0,0,4,8,7.484368643286131,550,1984,1984,98052,47.6955,-122.097,1740,8075
07-2014,12.560244459250788,3,1.75,7.5652752818989315,8.881836305004146,1.5,0,0,3,6,7.5652752818989315,0,1929,1929,98065,47.5263,-121.809,1350,9000
03-2015,13.493926933836812,4,2.5,8.0925452638913,8.708639655987193,2.0,0,0,3,9,8.0925452638913,0,2007,2007,98056,47.5374,-122.192,2740,7367
11-2014,12.28442161194115,3,2.5,7.408530566894626,8.517193191416238,2.0,0,0,3,8,7.408530566894626,0,1985,1985,98023,47.3206,-122.394,1720,5000
10-2014,12.92391243868049,4,2.75,7.705262474866325,9.041921720351219,1.0,0,0,4,7,7.138866999945524,960,1983,1983,98059,47.4804,-122.157,1580,8450
09-2014,13.29967239237474,2,1.75,7.8119734296220225,8.433811582477187,1.0,0,3,4,7,7.038783541388542,1330,1916,1916,98126,47.5599,-122.378,1790,5175
02-2015,12.691580461311874,3,1.0,7.170119543449628,9.137769679141348,1.0,0,0,4,7,7.170119543449628,0,1977,1977,98077,47.7562,-122.073,1300,10064
04-2015,12.779873068457553,5,2.75,7.835974581721566,9.14580185083861,1.0,0,0,5,7,7.333023014386481,1000,1966,1966,98030,47.3738,-122.214,2250,8200
12-2014,12.730801174465157,3,1.5,7.783224016336037,9.01371703047137,1.0,0,0,3,7,7.090076835776092,1200,1961,1961,98146,47.5001,-122.338,1460,8217
11-2014,12.254862809699606,4,2.25,7.313220387090301,8.592857095337227,2.0,0,0,3,7,7.313220387090301,0,1999,1999,98001,47.3378,-122.263,1700,5917
08-2014,12.955127458028414,4,1.75,7.438383530044307,9.104979856318357,1.0,0,0,3,7,7.438383530044307,0,1967,1967,98034,47.7308,-122.18,1930,7818
02-2015,12.427214194173711,4,1.5,7.659171367666058,9.054154288786854,1.0,0,0,4,7,7.064759027791802,950,1977,1977,98002,47.2933,-122.195,1790,8554
01-2015,12.691580461311874,4,2.5,7.7142311448490855,8.537975730598767,2.0,0,0,4,8,7.7142311448490855,0,2002,2002,98042,47.3922,-122.165,1920,5288
03-2015,12.456831363877356,3,1.75,7.3395376954076745,9.014690384970896,1.0,0,0,4,7,6.975413927455952,470,1987,1987,98042,47.3666,-122.089,1240,8113
04-2015,13.217673557208654,3,1.75,7.5443321080536885,11.51913613874694,1.0,0,3,3,8,7.5443321080536885,0,1978,1978,98053,47.6454,-121.978,2110,50529
11-2014,13.102160670086809,3,1.0,7.138866999945524,9.173468897200278,2.0,0,0,4,7,7.138866999945524,0,1920,1920,98033,47.6773,-122.178,1760,7822
02-2015,12.608198852372823,2,1.5,7.05617528410041,8.252706676567644,2.0,0,0,3,7,7.05617528410041,0,1983,1983,98034,47.7255,-122.164,1410,3780
11-2014,12.594730635321957,2,1.0,7.170119543449628,10.587568761082327,1.0,0,0,4,6,7.170119543449628,0,1960,1960,98070,47.466,-122.452,1880,98881
10-2014,13.353475098367715,4,2.5,8.077136638538454,9.579348943073732,2.0,0,0,3,8,8.077136638538454,0,1978,1978,98074,47.6261,-122.047,2550,12109
04-2015,12.676076274775909,4,1.5,7.61085279039525,9.044757931186505,1.0,0,0,5,7,6.917705609835305,1010,1962,1962,98058,47.4579,-122.17,1720,8166
04-2015,13.919870573288517,4,2.5,8.003028666384733,9.064157861798101,1.0,0,0,5,8,7.649692623711514,890,1959,1959,98005,47.5932,-122.172,2270,8800
09-2014,12.894207284266574,4,1.0,7.258412150595307,8.77307495131822,1.0,0,0,4,7,7.258412150595307,0,1953,1953,98117,47.6988,-122.358,1670,6350
